dataset,sample_id,source,reference,summary,system_id,human_scores_consistency,human_scores_relevance,human_scores_fluency,human_scores_coherence,baseline_scores_rouge_1_f,baseline_scores_rouge_2_f,baseline_scores_rouge_l_f,baseline_scores_rouge_we_1_f,baseline_scores_rouge_we_2_f,baseline_scores_rouge_we_3_f,baseline_scores_bert_score_f1,baseline_scores_bleu,baseline_scores_meteor,baseline_scores_chrf,baseline_scores_mover_score,baseline_scores_cider,baseline_scores_s3_pyr,baseline_scores_s3_resp,baseline_scores_sms,sample_index,original_index
summeval,dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,"Team-mates Neymar and Dani Alves proved their dedication to Barcelona by supporting the club’s basketball side. Neymar and Alves headed to watch El Clasico on Thursday night alongside the Brazilian's sister Rafaella. Barca prevailed with a narrow 85-80 victory in the Euro League contest. Brazil star Neymar (centre) takes a selfie with friends and Barcelona team-mate Dani Alves (right) However Real Madrid remain top of their Euro League division over their bitter rivals, just by points difference. Neymar helped Brazil beat Chile 1-0 at the Emirates Stadium on Sunday in a feisty contest and had to withstand several brutal challenges from the South American rivals. Before the international break Luis Enrique's Barcelona had won their El Clasico contest to move four points clear at the top of La Liga. Neymar and his Barcelona team-mates return to La Liga on Sunday, taking on Celta Vigo as they continue to compete for a treble of trophies. Neymar's sister Rafaella (left) headed to watch El Clasico of basketball with the Barcelona forward Neymar's sister Rafaella (right) attends a Euro League basketball match between Barcelona and Real Madrid Neymar is distracted at the basketball as his sister Rafaella (centre) watches on Neymar, Brazil's captain, led his national side to a 1-0 win over Chile at the Emirates last weekend Barcelona team-mate Dani Alves (front left) joined Neymar and friends to watch some live basketball Gary Medel walks off having appeared to stamp on Neymar at the Emirates on Sunday",Neymar helped Brazil beat Chile 1-0 at the Emirates stadium last weekend. Barcelona won the El Clasico to go four points clear at the top of La Liga. Luis Enrique's side take on Celta Vigo in La Liga on Sunday.,team-mates neymar and dani alves proved their dedication to barcelona by supporting the club 's basketball side . neymar and alves headed to watch el clasico on thursday night alongside the brazilian 's sister rafaella . barca prevailed with a narrow 85-80 victory in the euro league contest .,M0,5.0,4.333333333333333,5.0,4.666666666666667,0.37316,0.10969,0.28669,0.3777019340159272,0.17502917152858807,0.12694610778443113,0.4857199490070343,16.393450058714464,0.24376386689447616,0.4294312712716985,0.3043250541564254,0.13293510419470622,0.4045862251385882,0.49242973438138204,0.12384215084299603,49,198
summeval,dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,"First blood to United after their Under 18s saw off City 1-0 in the 'mini-derby'. Kits aside, this was probably as far removed from Sunday's big match as you could imagine. For a start, no less than 13 out of the 22 players on show at kick-off were English. Of those, 10 were Mancunian. Callum Gribbin was the matchwinner for Manchester United with a delightful free-kick Ticket prices? Entry was free and close to 1,000 gathered on the seats and terraces of Moss Lane for a match that kicked off at 3pm on Saturday with half-and-half scarves nowhere to be seen. Altrincham's compact 6,000-capacity home may not be Old Trafford, but it does have a proud history of its own. It was certainly a grander stage than a windswept Saturday morning on an outfield at United's Carrington complex, where Paul McGuinness's Under 18s usually ply their trade. The young Reds coach wanted to make the experience closer to what his tyros could expect should they make the step up to the seniors. And his side lined up with three at the back and supporting wingbacks in a formation seen more than once this season in the first team. In an even first-half the impressive Marcus Wood, from just down the road in Sale, came closest for City with an audacious chip. United manager Paul McGuinness saw his side claim victory in the 'mini derby' For the home side towering centre-forward Marcus Rashford, another local lad from whom big things are expected, wasted two decent opportunities when put through. Just before the hour mark England Under 17 star Callum Gribbin made and scored the first. In March, the nifty-footed attacking midfielder went viral when United tweeted a clip of him showing outrageous skills to trick four Aston Villa players. He was at it again here, showing nifty footwork on the edge of the box and drawing a foul. After dusting himself down Gribbin stepped up to curl a delightful free-kick around the wall and beyond blonde Joe Hart-a-like Charlie Albinson in the City goal. Moments later it was almost two when full-back Cameron Borthwick-Jackson's rasping 25-yard drive struck the angle of the crossbar and post. The same man looked to have gotten away with one when he appeared to clip Buckley in the box before sub Aaron Nemane hit the side-netting as the visitors looked for an equaliser. Dutch winger Javairo Dilrosun curled a free kick onto the roof of the net in stoppage time for City but that was all she wrote. The result leaves United, who have won two of this year's cross-town clashes, two points behind leaders Middlesbrough with a game in hand. Injury-ravaged City however, have now lost both matches in the Barclays Under 18s Premier League end-of-season play-off series. FA chief Greg Dyke recently bemoaned the lack of first-team opportunities for homegrown talent between the ages of 18 and 21. On the evidence of this entertaining 90 minutes high on skill and commitment, there are talents on both sides that may well deserve their chance in the On the evidence of this entertaining 90 minutes high on skill and commitment, there are talents on both sides that may well deserve their chance in the coming years.","Man United beat Man City 1-0 in Saturday's under 18 encounter. Callum Gribbin scored the winning goal at Moss Lane, Altrincham. The result leaves United two points behind leaders Middlesbrough. The 'real' Manchester derby takes place at Old Trafford on Sunday.","callum gribbin was the matchwinner for manchester united with a delightful free-kick . united manager paul mcguinness saw his side claim victory in the ` mini derby ' for the home side towering centre-forward marcus rashford , another local lad from whom big things are expected .",M15,5.0,2.6666666666666665,5.0,2.3333333333333335,0.19444,0.04275,0.16899,0.2152777777777778,0.07838479809976248,0.04390243902439024,0.35897520184516907,6.710230273791138,0.13550794951069828,0.2993815077618799,0.19403095761257472,0.12998570593849412,0.08555240554030519,0.29753127545777747,0.1649500891357748,50,735
summeval,dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,"One Missouri mom is making the best out of a less than ideal situation. Becky Schoenig of St. Louis, Missouri was shocked when she realized her brand new 2015 Ford Fusion had been stolen from her driveway on Monday night, just a little over a month after she took the car home. Then, on April 1, Schoenig was shocked to learn that police had found her car after receiving a tip from a man who recognized the vehicle as Schoenig's and would be returning it to her - but with a few minor changes. Scroll down for video Bling: Becky Schoenig was shocked when her stolen car was located and returned to her with new red rims and detailing (above) Theft: The brand new 2015 Ford Fusion (above) had been stolen from her driveway Monday Racer: She took to Facebook after getting the car back, writing; 'I want to thank the car thieves for pimping out my vehicle for me.... This b***h is pimpin now!!!' As the car pulled up, Schoenig noticed that the rims had been spray painted red, there was red detailing on the sides of the car, and her steering wheel now had some orange accents. Rather than get upset however, she simply took to Facebook and posted a photo of her and her new ride, writing; 'I want to thank the car thieves for pimping out my vehicle for me.... This b***h is pimpin now!!!' She also attached a photo of the car which, given the date, many thought was a joke. It was not all 'lollipops and rainbows' though Schoenig told KSDK, and she is now getting the vehicle professionally cleaned to deal with the strong smell of cigarettes and marijuana. She is also creating a smoothie at the restaurant she owns, The Hot Pot, to honor Mick Sexton, the man who located her car and notified police. The Sexton on Wheels will feature banana, pineapple, peach and coconut cream. 'She's a very special person,' said Marlene Trice, a friend of Schoenig. 'She is vibrant and happy and really loves making people laugh.'","Becky Schoenig of St. Louis, Missouri was shocked when she realized her brand new 2015 Ford Fusion had been stolen from her driveway Monday. She was even more shocked however when it was located and returned to her with new red rims and detailing. She took to Facebook after getting the car back, writing, 'I want to thank the car thieves for pimping out my vehicle for me.... This b***h is pimpin now!!!'","becky schoenig of st. louis, missouri was shocked when her brand new 2015 ford fusion was stolen from her driveway monday night . on april 1, she was shocked to learn that police had found her car after receiving a tip from a man who recognized the vehicle as schoenig's . when the car was returned to her, she noticed that the rims had been spray painted red and the steering wheel had some orange accents .",M17,5.0,4.666666666666667,5.0,4.333333333333333,0.44611,0.15236,0.3779,0.4461118690313779,0.22299168975069253,0.24753867791842474,0.4827807545661926,47.237237838312396,0.26662400260061286,0.4553434895146402,0.3962246533686,0.2358803248561772,0.48525101296962925,0.554769290688573,0.15066517207376212,51,704
summeval,dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,"Porto's defence was not the only thing to be ripped apart at the Allianz Arena on Tuesday night as a jubilant Bayern Munich manager Pep Guardiola was left with a hole in his trousers. Guardiola managed to tear the left trouser leg of his grey garments during an incredibly exciting night for Bayern, who led their opponents 5-0 at half-time. The Spanish tactician's underwear was on show after the incident, and he joked after the Champions League clash: 'I'll have to buy new ones for the next match.' Bayern Munich manager Pep Guardiola ripped a hole during the Champions League match in Germany Guardiola's underwear were on show after the Bayern boss managed to rip a small hole in his trousers The excitement of a 6-1 win against Porto appeared to get the better of Guardiola's left trouser leg Away from Guardiola's clothing, Bayern managed to book a place in the Champions League semi-finals thanks to goals by Thiago Alcantara, Jerome Boateng, Thomas Muller, Xabi Alonso and a brace from Robert Lewandowski. Porto went into the match with a two-goal lead following their 3-1 victory in Portugal, however they were swept aside by the Bundesliga giants. Bayern's European rivals will be running scared after their outstanding display as Guardiola's side showed they were a cut above a shell-shocked Porto side. Guardiola's trousers before the rip (left) and after the rip (right) during Bayern Munich's 6-1 victory over Porto The former Barcelona boss (far right) also decided to ditch his suit blazer during the latter stages of the match Bayern Munich celebrate at the final whistle after booking a place in the semi-finals of the Champions League",Bayern Munich boss Pep Guardiola ripped a hole in his trouser leg. His underwear were on show during the European match in Germany. The German giants booked place in the semi-finals thanks to 6-1 rout.,Bayern Munich beat Porto 6-1 at the Allianz Arena on Tuesday night . Pep Guardiola managed to tear the left trouser leg of his trousers . The Bayern boss joked : ` I 'll have to buy new ones for the next match ' Click here for more Bayern Munich news .,M22,5.0,4.333333333333333,4.333333333333333,5.0,0.30996,0.07889,0.26244,0.3167420814479638,0.16241299303944318,0.14523809523809522,0.3981515169143677,21.275793898844558,0.20702385483562452,0.41566137747602616,0.31416803336859866,0.3635170664935497,0.3226715448474643,0.43064810287548017,0.08269543282978445,52,1236
summeval,dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,"A teacher has been banned from the classroom after he let pupils change their exam answers invalidating his whole school's SATs results. Ian Guffick asked pupils to make changes to the the national curriculum tests for 11-year-olds, which assess English, maths and science at Mitton Manor Primary School in Tewskesbury, Gloucestershire. This was despite the exam session finishing, a conduct panel heard. Ian Guffick asked pupils at Mitton Manor Primary School in Tewkesbury, pictured, to make the changes to their SATs exam answers The 31-year-old also altered a number of the pupil's exam answers himself before the papers were sent off. After the suspected breach of exam rules, school officials were tipped off, resulting in an investigation being launched in June. The probe by the local education authority found that some pupils taking a test had changed answers outside exam conditions and that Guffick had done the same. It then led to the Department for Education annulling all SATs exam results for the entire school last year, the hearing was told. Guffick was later forced to give up his job at the school and had since admitted the allegations and accepted it amounted to unacceptable professional conduct. The Department for Education annulled the whole school's SAT's results after a probe by the local education authority (file picture) However, he insisted in a statement that he did not ask the pupils to change their answers, but to make them more legible. But the panel, run by the National College for Teaching and Leadership, said that no changes of any kind should be made to exam scripts outside test conditions. Panel chair Martin Pilkington said, although the teacher’s conduct had been dishonest, it fell short of fraud or serious dishonesty. But he added: 'Whilst the panel accepts that Mr Guffick may have felt under pressure to achieve good results for himself and the school, that can in no way excuse his behaviour. 'It is clear to the panel that he deeply regrets his conduct and the panel also considered that he was forthcoming in explaining what he had done when it was investigated by the school and local authority.' Paul Heathcote, acting on behalf of Education Secretary Nicky Morgan, banned Guffick from the classroom for at least two years. He said: 'His actions had a serious impact on the school as their SATs results were annulled for 2014. 'Mr Guffick’s actions were deliberate and he was not acting under duress. 'In all the circumstances, I agree with the panel’s recommendation that a prohibition order is an appropriate and proportionate sanction. 'Mr Guffick has shown remorse and insight and he deeply regrets his actions.' He was given 28 days in which to appeal against the decision to the High Court.","Ian Guffick, 31, allowed pupils to make changes outside exam conditions. He also made changes to the pupil's work before the papers were sent off. Probe was launched after officials were tipped off he breached exam rules. A disciplinary panel has now banned Guffick from teaching for two years.",ian guffick asked pupils to make changes to the national curriculum tests . he also altered a number of the pupil 's exam answers himself before papers were sent off . school officials were tipped off after suspected breach of exam rules .,M10,5.0,4.0,5.0,4.333333333333333,0.29792,0.05836,0.28259,0.2982456140350877,0.13033707865168542,0.12672811059907835,0.6009871363639832,29.645271574430787,0.25557986687313516,0.47228173400583995,0.352620508707402,0.24429495032746953,0.19927022164302965,0.36140081729063245,0.13055266692322492,53,541
summeval,dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,"A young accountant fell down a 70ft cliff to his death when he ran from a taxi to avoid paying the fare. Graduate Jacob Phillips, 23, plunged down the cliff when he leapt over a fence in the dark. Mr Phillips had caught the cab home after a night out with friends in December – but didn’t have enough cash to pay for it. An inquest heard he ran from the driver, who gave chase at the seaside town of Penarth, South Wales. Cabbie Dave Sidaway told the inquest: ‘I stopped because I couldn’t see where I was going. I had no idea how much danger he was in.’ Jacob Phillips, 23, was found dead at the end of the disused Northern Promenade, a rocky area at the base of the cliff The university graduate had been out drinking in Cardiff before catching a taxi with friends Padraig Crowley and Rory Robinson. Cardiff Coroner’s Court heard how the trio got out of the taxi to ‘use an ATM’ before making a run for it. ‘The plan was to go to Penarth but we did not have enough money for the taxi – I ran off in one direction, Jacob went in another direction,’ Mr Robinson told the inquest. ‘Running away from the taxi was a stupid thing to do.’ Mr Phillips, of Reading, Berks, was discovered the next day on the rocky beach by a dog walker. Paramedics arrived at the scene after his body was discovered in the morning by a dog walker A long way down: Mr Phillips fell down this cliff after a night out.  Tthe taxi driver said he would not have left him if he knew where they were Recording a verdict of accidental death, coroner Andrew Barkley said: ‘It is likely that he became disorientated and there is no evidence that he knew where he was at the time. ‘There is no way he could have known the danger that lay in front of him. The following day with the benefit of light it was clear the danger he faced by the sheer drop off the cliff just yards beyond the fence.’ Mr Phillips worked for Pretty Green, the clothing label run by Oasis star Liam Gallagher. He had grown up in Barry, South Wales, before studying accountancy at the University of Birmingham. The inquest heard that he had returned to Wales for Christmas and had been staying with his mother in the upmarket Cowbridge area. Mr Phillips had planned to stay at a friend’s house but he and his friends didn’t have enough money to complete the journey, so decided to trick the driver by ‘dodging’ the fare. Mr Phillips ran off into the ‘pitch black’ and fell down a cliff at the end of the disused Northern Promenade – also called The Dardanelles. Police search the scene at the bottom of the cliff where his body was discovered","Jacob Phillips plunged down cliff after leaping over a fence in the dark. Got out of the taxi to 'use an ATM' before running away, inquest heard.","jacob phillips , 23 , was found dead at the end of the disused northern promenade . he ran from the driver , who gave chase at the seaside town of penarth . an inquest heard how the trio got out of the taxi to ` use an atm ' .",M14,5.0,4.0,5.0,3.0,0.27138,0.07251,0.23489,0.27262313860252,0.14101057579318446,0.18335343787696018,0.42530450224876404,21.275311438127922,0.27066198912646705,0.36347414018483815,0.216774340316224,0.22075725156108603,0.1984729550837755,0.3616755816977416,0.11048456745003254,54,1652
summeval,dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,"Police are investigating claims by a former royal footman that palace aides tried to force him into an orgy, it was revealed yesterday. Christopher Lawler said he was pinned to a chair and groped by a male member of staff on his first day working at Clarence House. The ordeal left him in tears and he left the job the same day. He finally decided to contact palace officials again last year after inquiries began into alleged cover-ups of child sex abuse by a VIP paedophile ring in the 1970s and 80s. Police are investigating claims made by a former royal footman that Clarence House aides tried to force him into an orgy in the 1970s But his complaints were ignored for months before the police were finally notified, he claims. Mr Lawler, now 64, said the attempted abuse at the Queen Mother’s London residence happened in January 1978 when he was 27. He said he was accosted after he walked into a bedroom to look for a pen on his first shift. Two men offered him a drink before two other men joined them – one a senior member of staff, he said. He was asked if he was gay before a younger man took his trousers off and began performing a sex act on himself. ‘That prompted another guy to put his hand on my leg and then he grabbed me,’ he told the Sunday People. ‘I was staggered. The younger man then came up behind me and gripped me, holding me in the chair. Mr Lawler worked at Clarence House when the Queen Mother used it as her London residence ‘They were trying to undo my trousers but I managed to jump up and burst out of the room.’ Afterwards, Mr Lawler said he was followed by two men and threatened to keep quiet. A complaint he made that day allegedly drew an angry response from Clarence House – so he packed his bags immediately. Mr Lawler, a former Port of Liverpool police officer, said he was ‘haunted’ by the incident for years. After hearing about the probe into historical cases of child abuse last year he wrote to the Palace, but was twice rebuffed. Months later the complaint was finally passed to Scotland Yard. A retired royal aide, who is now in his 80s, was reportedly interviewed but denied he was involved because he was working for the Queen in Balmoral at the time. Mr Lawler has now been told by the Palace that the Royal Household would work ‘exhaustively and co-operatively’ with any police probe. A police spokesman said it would be inappropriate to comment ‘as investigations continue’.","Christopher Lawler claims he was pinned to a chair and groped by staff. He left job at Clarence House the same day as alleged incident in 1978. Mr Lawler, now 68, claims he reported his account but was twice ignored. The palace is now 'cooperating' with police to investigate historic claims.",christopher lawler said he was pinned to a chair and groped by a male member of staff on his first day working at clarence house . the ordeal left him in tears and he left the job the same day . he finally decided to contact palace officials again last year after inquiries began into alleged cover-ups of child sex abuse by a vip paedophile ring .,M14,5.0,4.333333333333333,5.0,4.0,0.3237,0.06897,0.26589,0.3270024772914946,0.11438183347350715,0.10454155955441302,0.44713521003723145,27.895084756846433,0.2299379482950236,0.3876754084903133,0.22991049065172764,0.06594880352949672,0.23181421972996386,0.3820319678892897,0.12660581286923883,55,88
summeval,dm-test-2a48112ddee712f2364f128076cb2db555a043b1,"Esteban Cambiasso has won all the major European competitions a player can during his illustrious career but revealed that keeping Leicester City in the Premier League would be up there with the best. The Foxes are currently seven points adrift at the bottom of the table, with only eight games remaining, knowing that time is running out to save themselves. Cambiasso refuses to give up and admits that keeping Leicester up will feel like winning a trophy. Esteban Cambiasso says that helping keep Leicester in the Premier League will feel like winning a trophy 'For me, it's like another cup,' he told BBC East Midlands Today. 'When you start another season you have an objective, and this is the objective for us. 'For me, winning a cup or winning the league with another team is the same now as having the possibility to save Leicester in the Premier League.' The Argentinian midfielder poses with the trophy after his team won the 2010 FIFA Club World Cup Cambiasso had an illustrious career at Inter Milan, winning an impressive 15 trophies during his stint River Plate (2001-2002) Argentine Primera Division Real Madrid (2002-2004) La Liga Super Cup Supercopa de Espana Inter Milan (2004-2014) Champions League Serie A (5) Coppa Italia (4) Supercoppa (4) FIFA Club World Cup Having not won a game since January, Nigel Pearson's men face West Ham United on Saturday and Cambiasso is still convinced they can avoid the drop. 'I understood when I signed for Leicester it's not an easy job to stay in the Premier League,' he said. 'It's a difficult situation but I think we have our chances to win matches. There's a quarter of the Premier League left to finish. 'I think some people think for Leicester all is finished. But I'm sure, because I watch my team-mates every day, we can save Leicester and stay in the Premier League.' The former Inter Milan star signed for the Foxes in the summer, leaving Italy after ten years and embarking on a new challenge in England. After agreeing to a one-year-deal, Cambiasso has quickly established himself as a key player but it remains to be seen if he'll still be in the East Midlands at the start of next season. The former Real Madrid man was also successful during his short spell in Spain for Real Madrid Cambiasso played during Real's 'Galatico' era, with Luis Figo, Zinedine Zidane, Ronaldo and David Beckham 'Leicester always wanted me,' he added. 'After these nine months or eight months, I'm very happy because my family is OK, and I'm good. 'I want a few more points, but all the rest is perfect.' Cambiasso is happy in the East Midlands and could stay beyond his current one-year-deal",Esteban Cambiasso says saving Leicester will feel like winning a trophy. The Argentinian has become a key player for Nigel Pearson's side. Leicester are currently seven points adrift at the bottom of the table.,esteban cambiasso has won the major european competitions . esteban cambiasso believes helping keep leicester in the premier league . foxes are currently seven points adrift at the bottom of the table . click here for all the latest chelsea news . cambiasso refuses to give up and admits that keeping leicester up will feel like winning a trophy .,M9,5.0,2.6666666666666665,2.6666666666666665,1.6666666666666667,0.33788,0.1246,0.30221,0.34207764952780695,0.1611170784103115,0.1188118811881188,0.5638384819030762,47.39182562029072,0.346880202047671,0.5478437302089509,0.28088925251554464,0.14668743609565005,0.4017437217898484,0.510960608620405,0.1316275594231406,56,1494
summeval,dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,"Wales' crunch Euro 2016 qualifier with Belgium this summer has been declared a 33,000 sell-out. The top two sides in Group B meet at the Cardiff City Stadium on June 12 with Wales in their best position to qualify for a major tournament since the 1958 World Cup finals in Sweden. Belgium and Wales both have 11 points from five games with Marc Wilmots' side - ranked fourth in the world - on top spot because of a superior goal difference. Wales'  Euro 2016 qualifier with Belgium this summer has been declared a 33,000 sell-out Gareth Bale fires homes a brilliant free-kick during Wales' 3-0 victory over Israel in Euro 2016 qualifying Real Madrid star Bale celebrates as the victory took Wales to the top of the Group B table on goal difference But Wales' comprehensive 3-0 victory in Israel last weekend has seen expectations rise that Chris Coleman's charges can claim one of the two automatic qualifying spots and make it all the way to the 2016 finals in France. 'The stunning performance in Israel has created a huge buzz around Chris Coleman's team and the FAW has been inundated with orders for tickets,' the Football Association of Wales said in a statement on its website. 'Due to overwhelming demand, general admission tickets for the European qualifiers match between Wales and Belgium at the Cardiff City Stadium have now sold out.' It is understood the Wales squad prefer to play at the Cardiff City Stadium rather than the Millennium Stadium There had been speculation that Wales would play Belgium at the 74,500 capacity Millennium Stadium with so much interest in the match. But that was never going to happen as UEFA rules prevent the venue being changed within 120 days of the scheduled date. It is understood Gareth Bale and company would prefer playing at the more intimate Cardiff City Stadium rather than the Millennium Stadium, where they have not played since meeting England in a Euro 2012 qualifier in March 2011.",Wales' Euro 2016 qualifier with Belgium has been declared a sell-out. Gareth Bale and Co currently top the Group B table on goal difference. Belgium and Wales both on 11 points ahead of clash.,"wales ' crunch euro 2016 qualifier with belgium this summer has been declared a 33,000 sell-out . the top two sides in group b meet at the cardiff city stadium on june 12 with wales in their best position to qualify for a major tournament since the 1958 world cup finals in sweden . belgium and wales both have 11 points from five games with marc wilmots ' side - ranked fourth in the world - on top spot because of a superior goal difference .",M12,5.0,4.333333333333333,5.0,4.333333333333333,0.36569,0.13313,0.31151,0.3686982693754703,0.1928079571537873,0.2116731517509728,0.46758127212524414,34.29675842727237,0.30139060727563816,0.44982433458856347,0.23918245479070044,0.002191843169254551,0.5253478615294253,0.5851965135156045,0.12675664742691964,57,940
summeval,dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,"A lonely man has taken his search for love - or lust - online, posting an advertisement complete with his desires, or 'requirements'. The outback Casanova, who lives in Humpty Doo, Northern Territory, detailed his dream girl on Gumtree. 'WANTED!!!!! girlfriend/wife, must love pets... Accomodation available, position MAY offer company car, phone and laptop, to the 'successful candidate',' it reads. Scroll down for video 'Rich' who lives in Humpty Doo, Northern Territory, detailed his dream girl on Gumtree 'Prefer NON drinker and smoker (i know i'm dreamin), fit attractive, will get free gym membership, to a gym of there choice, phone of there choice, must be reliable, honest, and loyal, good around th house, be good with their hands, good cook, great in bed.' The advertisement outlined how the successful applicant must enjoy the outdoors, but is also 'also a princess when need to be'. For his part, the 31-year-old only identified as Rich, described himself as: 'athletic build, white, heavily tattoo'd brown hair, brown eyes, don't drink, don't smoke, DON'T do drugs, like travelling, love the outdoors, sports, fishing, camping blah blah blah.' The post continues: '175cm tall, WELL Endowed, own my own property(s) make great money, succesful, love cars, bikes, very independant.' The 31-year-old's advertisement included a list of requirements in his potential partner, and personal details about himself The advertisement outlined how the successful applicant must enjoy the outdoors, but is also 'also a princess when need to be' Rich also said he is 'not shy of blowin cash on my woman', and his potential partner would 'receive lots of benefits'. And, there's no reason to be shy ladies, 'Rich' promised 'all reasonable offers will be considered'. The hopeless romantic also stated former partners need not apply. Daily Mail Australia unsuccessfully attempted to contact the man behind the commercial.","Man posted advertisement seeking 'girlfriend/wife' on Gumtree. Rich, 31, says potential partner would be showered with gifts and benefits. Post says the lucky girl would a gym membership, phone, laptop and car. 'Previous applicants need NOT apply (NO exs)' the advertisement says.","the outback casanova , who lives in humpty doo , northern territory , detailed his dream girl on gumtree . ` wanted !!!!! girlfriend/wife , must love pets ... accomodation available , position may offer company car , phone and laptop , to the ` successful candidate ' , ' it reads . ` rich ' who lives in humpty doo , northern territory , detailed his dream girl on gumtree .",M2,5.0,3.6666666666666665,4.333333333333333,2.3333333333333335,0.22756,0.07051,0.19833,0.2301255230125523,0.10492505353319058,0.07675438596491228,0.3253737986087799,18.123324849760053,0.18884641650838443,0.32487370793123466,0.10926665029109905,0.017150204683943918,0.18806178781098748,0.3653572537142542,0.11787209041995145,58,1098
summeval,dm-test-03e271b4305517e02c9ead82d57327d32b99102e,"Twice French Open champion Serena Williams said her struggle to beat Sara Errani in the Fed Cup on Sunday had been a real 'eye-opener' as the claycourt season gets into full swing. World No 1 Williams eventually prevailed 4-6 7-6(3) 6-3 against the dogged Italian to take her career record over her to 8-0 but the American was not impressed. The US  were beaten 3-2 as Williams and Alison Riske were thrashed 6-0 6-3 in the doubles rubber by Errani and Flavia Pennetta, meaning they were relegated to World Group II. American tennis star Serena Williams fought back to beat Italian Sara Errani in the Fed Cup play-off on Sunday Tough weather conditions made it difficult for both players who had to keep on re-tossing their serves Errani gave Williams a real scare but in the end the world No 1's power proved to be too much 'Today has been a big eye opener,' Williams said afterwards. 'I'm totally not as ready for the claycourt season as I thought I was. Now I'm in the mindset of, ""You know what, I'm not on hard court."" I'm playing like I'm on hard court and I'm not. 'So I have to play and be ready to hit a thousand shots if necessary.' Williams, 33, won her 19th singles grand slam at the Australian Open and her dominance has raised talk of her claiming all the majors this year. The French Open has been her least successful of the four though despite claiming the title in Paris in 2002 and 2013. Her doubles defeat on Sunday blotted an otherwise flawless Fed Cup record and left the US facing a battle to get back amongst the elite nations next year. 'We have to work harder,' US captain Mary Joe Fernandez said. 'We came close today and need to just keep plugging away. 'The good news is that we have a lot of players in the top 100 and, hopefully, we can get two wins next year and get back into the World Group.' Williams congratulates Italy captain Corrado Barazzutti after competing in America's doubles defeat",Serena Williams struggled to beat Sara Errani during  Fed Cup clash. World No 1 Williams eventually defeated Errani 4-6 7-6(3) 6-3. Williams lost doubles match alongside Alison Riske 6-0 6-3.,serena williams beat sara errani 4-6 7-6 -lrb- 3 -rrb- in the fed cup . the claycourt season gets into full swing . world no 1 williams defeated sara errani in the semi-finals . the american tennis star is to beat the italian sara errani .,M11,2.6666666666666665,3.0,4.333333333333333,1.6666666666666667,0.29334,0.12756,0.27556,0.2924107142857143,0.15560640732265446,0.17136150234741782,0.5107908844947815,37.546940616808264,0.24910396435898322,0.3276368809162518,0.35270880115794856,0.26610354463381425,0.29798971849247713,0.447394127309483,0.0767627765524783,59,255
